,DISTRICT,MARKET,COMMODITY,VARIETY,GRADE,MIN,MAX,MODAL,DATE
240,Surat,Surat,Cauliflower,Other,FAQ,1000,4000,2500,12 Oct 2019
241,Surat,Surat,Cauliflower,Other,FAQ,1300,4000,2650,11 Oct 2019
242,Surat,Surat,Cauliflower,Other,FAQ,1300,4000,2650,10 Oct 2019
243,Surat,Surat,Cauliflower,Other,FAQ,1300,4250,2775,09 Oct 2019
244,Surat,Surat,Cauliflower,Other,FAQ,1500,4250,2875,08 Oct 2019
245,Surat,Surat,Cauliflower,Other,FAQ,1200,4000,2600,07 Oct 2019
246,Surat,Surat,Cauliflower,Other,FAQ,1200,4000,2600,06 Oct 2019
247,Surat,Surat,Cauliflower,Other,FAQ,1500,4800,3150,05 Oct 2019
248,Surat,Surat,Cauliflower,Other,FAQ,1750,4500,3125,04 Oct 2019
249,Surat,Surat,Cauliflower,Other,FAQ,1600,4000,2800,03 Oct 2019
250,Surat,Surat,Cauliflower,Other,FAQ,1800,4250,3025,02 Oct 2019
251,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,01 Oct 2019
252,Surat,Surat,Cauliflower,Other,FAQ,1500,4500,3000,30 Sep 2019
253,Surat,Surat,Cauliflower,Other,FAQ,1250,3500,2375,29 Sep 2019
254,Surat,Surat,Cauliflower,Other,FAQ,1100,3000,2050,28 Sep 2019
255,Surat,Surat,Cauliflower,Other,FAQ,1300,3500,2400,27 Sep 2019
256,Surat,Surat,Cauliflower,Other,FAQ,1200,4000,2600,26 Sep 2019
257,Surat,Surat,Cauliflower,Other,FAQ,1500,4500,3000,25 Sep 2019
258,Surat,Surat,Cauliflower,Other,FAQ,1800,4500,3150,24 Sep 2019
259,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,23 Sep 2019
260,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,22 Sep 2019
261,Surat,Surat,Cauliflower,Other,FAQ,1500,4250,2875,21 Sep 2019
262,Surat,Surat,Cauliflower,Other,FAQ,1500,4500,3000,20 Sep 2019
263,Surat,Surat,Cauliflower,Other,FAQ,1300,4250,2775,19 Sep 2019
264,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,18 Sep 2019
265,Surat,Surat,Cauliflower,Other,FAQ,1300,4000,2650,17 Sep 2019
266,Surat,Surat,Cauliflower,Other,FAQ,1000,3600,2300,16 Sep 2019
267,Surat,Surat,Cauliflower,Other,FAQ,1000,3600,2300,15 Sep 2019
268,Surat,Surat,Cauliflower,Other,FAQ,1500,3750,2625,14 Sep 2019
269,Surat,Surat,Cauliflower,Other,FAQ,1500,3500,2500,13 Sep 2019
270,Surat,Surat,Cauliflower,Other,FAQ,1500,3250,2375,12 Sep 2019
271,Surat,Surat,Cauliflower,Other,FAQ,900,3000,1950,11 Sep 2019
272,Surat,Surat,Cauliflower,Other,FAQ,600,3000,1800,10 Sep 2019
273,Surat,Surat,Cauliflower,Other,FAQ,1000,3250,2125,09 Sep 2019
274,Surat,Surat,Cauliflower,Other,FAQ,1000,3250,2125,08 Sep 2019
275,Surat,Surat,Cauliflower,Other,FAQ,1000,3250,2125,06 Sep 2019
276,Surat,Surat,Cauliflower,Other,FAQ,1200,3250,2225,05 Sep 2019
277,Surat,Surat,Cauliflower,Other,FAQ,1000,3000,2000,04 Sep 2019
278,Surat,Surat,Cauliflower,Other,FAQ,600,3000,1800,03 Sep 2019
279,Surat,Surat,Cauliflower,Other,FAQ,600,3000,1800,02 Sep 2019
280,Surat,Surat,Cauliflower,Other,FAQ,1300,3500,2400,30 Aug 2019
281,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,29 Aug 2019
282,Surat,Surat,Cauliflower,Other,FAQ,1000,3500,2250,28 Aug 2019
283,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,27 Aug 2019
284,Surat,Surat,Cauliflower,Other,FAQ,1000,4250,2625,26 Aug 2019
285,Surat,Surat,Cauliflower,Other,FAQ,1500,4250,2875,25 Aug 2019
286,Surat,Surat,Cauliflower,Other,FAQ,1500,4500,3000,23 Aug 2019
287,Surat,Surat,Cauliflower,Other,FAQ,2000,4500,3250,22 Aug 2019
288,Surat,Surat,Cauliflower,Other,FAQ,2000,4600,3300,21 Aug 2019
289,Surat,Surat,Cauliflower,Other,FAQ,1750,4500,3125,20 Aug 2019
290,Surat,Surat,Cauliflower,Other,FAQ,2000,4500,3250,19 Aug 2019
291,Surat,Surat,Cauliflower,Other,FAQ,2000,4500,3250,18 Aug 2019
292,Surat,Surat,Cauliflower,Other,FAQ,1500,4500,3000,16 Aug 2019
293,Surat,Surat,Cauliflower,Other,FAQ,1750,4500,3125,15 Aug 2019
294,Surat,Surat,Cauliflower,Other,FAQ,1300,4500,2900,14 Aug 2019
295,Surat,Surat,Cauliflower,Other,FAQ,1300,4750,3025,13 Aug 2019
296,Surat,Surat,Cauliflower,Other,FAQ,1000,4250,2625,11 Aug 2019
297,Surat,Surat,Cauliflower,Other,FAQ,1000,4000,2500,10 Aug 2019
298,Surat,Surat,Cauliflower,Other,FAQ,1000,3500,2250,09 Aug 2019
299,Surat,Surat,Cauliflower,Other,FAQ,1000,3600,2300,08 Aug 2019
300,Surat,Surat,Cauliflower,Other,FAQ,600,4000,2300,07 Aug 2019
301,Surat,Surat,Cauliflower,Other,FAQ,1000,4250,2625,06 Aug 2019
302,Surat,Surat,Cauliflower,Other,FAQ,600,3500,2050,05 Aug 2019
303,Surat,Surat,Cauliflower,Other,FAQ,600,3250,1925,04 Aug 2019
304,Surat,Surat,Cauliflower,Other,FAQ,800,2750,1775,03 Aug 2019
305,Surat,Surat,Cauliflower,Other,FAQ,1000,2500,1750,02 Aug 2019
306,Surat,Surat,Cauliflower,Other,FAQ,1000,3000,2000,01 Aug 2019
307,Surat,Surat,Cauliflower,Other,FAQ,1000,2500,1750,31 Jul 2019
308,Surat,Surat,Cauliflower,Other,FAQ,1000,2750,1875,30 Jul 2019
309,Surat,Surat,Cauliflower,Other,FAQ,1250,3000,2125,27 Jul 2019
310,Surat,Surat,Cauliflower,Other,FAQ,1300,3000,2150,25 Jul 2019
311,Surat,Surat,Cauliflower,Other,FAQ,1500,3500,2500,24 Jul 2019
312,Surat,Surat,Cauliflower,Other,FAQ,1750,3500,2625,23 Jul 2019
313,Surat,Surat,Cauliflower,Other,FAQ,1750,4000,2875,22 Jul 2019
314,Surat,Surat,Cauliflower,Other,FAQ,1750,4000,2875,21 Jul 2019
315,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,20 Jul 2019
316,Surat,Surat,Cauliflower,Other,FAQ,1750,4000,2875,19 Jul 2019
317,Surat,Surat,Cauliflower,Other,FAQ,1600,3900,2750,18 Jul 2019
318,Surat,Surat,Cauliflower,Other,FAQ,1800,4000,2900,17 Jul 2019
319,Surat,Surat,Cauliflower,Other,FAQ,2000,4000,3000,16 Jul 2019
320,Surat,Surat,Cauliflower,Other,FAQ,2000,4000,3000,15 Jul 2019
321,Surat,Surat,Cauliflower,Other,FAQ,2000,4000,3000,14 Jul 2019
322,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,13 Jul 2019
323,Surat,Surat,Cauliflower,Other,FAQ,1500,4000,2750,12 Jul 2019
324,Surat,Surat,Cauliflower,Other,FAQ,1750,3750,2750,11 Jul 2019
325,Surat,Surat,Cauliflower,Other,FAQ,1500,3500,2500,10 Jul 2019
