DATE,MODAL
2018-07-20,1275.0
2018-07-19,1300.0
2018-07-18,1300.0
2018-07-17,1300.0
2018-07-16,1225.0
2018-07-15,1225.0
2018-07-14,1300.0
2018-07-13,1300.0
2018-07-12,1200.0
2018-07-11,1200.0
2018-07-10,1200.0
2018-07-09,1175.0
2018-07-08,1175.0
2018-07-07,1200.0
2018-07-06,1275.0
2018-07-05,1300.0
2018-07-04,1300.0
2018-07-03,1300.0
2018-07-02,1300.0
2018-07-01,1275.0
2018-06-30,1250.0
2018-06-29,1250.0
2018-06-28,1250.0
2018-06-27,1200.0
2018-06-26,1200.0
2018-06-25,1200.0
2018-06-24,1150.0
2018-06-23,1100.0
2018-06-22,1100.0
2018-06-21,1100.0
2018-06-20,1100.0
2018-06-19,1050.0
2018-06-18,1050.0
2018-06-17,1050.0
2018-06-16,1075.0
2018-06-15,1000.0
2018-06-14,975.0
2018-06-13,925.0
2018-06-12,925.0
2018-06-11,925.0
2018-06-10,925.0
2018-06-08,900.0
2018-06-07,975.0
2018-06-06,975.0
2018-06-05,975.0
2018-06-04,975.0
2018-06-03,975.0
2018-06-02,775.0
2018-06-01,725.0
2018-05-31,725.0
2018-05-30,725.0
2018-05-29,725.0
2018-05-28,725.0
2018-05-27,725.0
2018-05-26,725.0
2018-05-25,725.0
2018-05-24,725.0
2018-05-23,725.0
2018-05-22,725.0
2018-05-21,725.0
2018-05-20,750.0
2018-05-19,825.0
2018-05-18,825.0
2018-05-17,800.0
2018-05-16,800.0
2018-05-15,825.0
2018-05-14,875.0
2018-05-13,825.0
2018-05-12,725.0
2018-05-11,800.0
2018-05-10,800.0
2018-05-09,725.0
2018-05-08,700.0
2018-05-07,725.0
2018-05-06,725.0
2018-05-05,725.0
2018-05-04,750.0
2018-05-03,675.0
2018-05-02,675.0
2018-05-01,675.0
2018-04-30,700.0
2018-04-29,700.0
2018-04-28,700.0
2018-04-27,725.0
2018-04-26,675.0
2018-04-25,675.0
2018-04-24,700.0
2018-04-21,600.0
2018-04-20,625.0
2018-04-19,600.0
2018-04-18,650.0
2018-04-17,650.0
2018-04-16,650.0
2018-04-15,650.0
2018-04-14,600.0
2018-04-13,625.0
2018-04-12,625.0
2018-04-11,650.0
