COMMODITY,VARIETY,ARRIVAL_DATE,MODAL_PRICE
Pointed gourd (Parval),Other,25/03/2013,4250.0
Pointed gourd (Parval),Other,26/03/2013,3750.0
Pointed gourd (Parval),Other,28/03/2013,4125.0
Pointed gourd (Parval),Other,29/03/2013,3625.0
Pointed gourd (Parval),Other,30/03/2013,3625.0
Pointed gourd (Parval),Other,01/04/2013,3625.0
Pointed gourd (Parval),Other,02/04/2013,3625.0
Pointed gourd (Parval),Other,03/04/2013,3700.0
Pointed gourd (Parval),Other,04/04/2013,3800.0
Pointed gourd (Parval),Other,05/04/2013,4125.0
Pointed gourd (Parval),Other,06/04/2013,3000.0
Pointed gourd (Parval),Other,08/04/2013,3750.0
Pointed gourd (Parval),Other,09/04/2013,3625.0
Pointed gourd (Parval),Other,13/04/2013,3125.0
Pointed gourd (Parval),Other,15/04/2013,2500.0
Pointed gourd (Parval),Other,16/04/2013,2600.0
Pointed gourd (Parval),Other,17/04/2013,2550.0
Pointed gourd (Parval),Other,18/04/2013,2550.0
Pointed gourd (Parval),Other,22/04/2013,2125.0
Pointed gourd (Parval),Other,23/04/2013,2350.0
Pointed gourd (Parval),Other,24/04/2013,2150.0
Pointed gourd (Parval),Other,25/04/2013,2150.0
Pointed gourd (Parval),Other,26/04/2013,2200.0
Pointed gourd (Parval),Other,27/04/2013,2500.0
Pointed gourd (Parval),Other,29/04/2013,2800.0
Pointed gourd (Parval),Other,30/04/2013,2875.0
Pointed gourd (Parval),Other,01/05/2013,3050.0
Pointed gourd (Parval),Other,02/05/2013,2900.0
Pointed gourd (Parval),Other,03/05/2013,2700.0
Pointed gourd (Parval),Other,06/05/2013,2400.0
Pointed gourd (Parval),Other,07/05/2013,2125.0
Pointed gourd (Parval),Other,08/05/2013,1825.0
Pointed gourd (Parval),Other,09/05/2013,1550.0
Pointed gourd (Parval),Other,10/05/2013,1300.0
Pointed gourd (Parval),Other,11/05/2013,1425.0
Pointed gourd (Parval),Other,13/05/2013,2075.0
Pointed gourd (Parval),Other,15/05/2013,2125.0
Pointed gourd (Parval),Other,16/05/2013,2100.0
Pointed gourd (Parval),Other,17/05/2013,2100.0
Pointed gourd (Parval),Other,18/05/2013,2550.0
Pointed gourd (Parval),Other,20/05/2013,2325.0
Pointed gourd (Parval),Other,21/05/2013,2325.0
Pointed gourd (Parval),Other,22/05/2013,2550.0
Pointed gourd (Parval),Other,23/05/2013,2400.0
Pointed gourd (Parval),Other,24/05/2013,2400.0
Pointed gourd (Parval),Other,25/05/2013,2400.0
Pointed gourd (Parval),Other,27/05/2013,2425.0
Pointed gourd (Parval),Other,28/05/2013,2425.0
Pointed gourd (Parval),Other,29/05/2013,2250.0
Pointed gourd (Parval),Other,30/05/2013,2075.0
Pointed gourd (Parval),Other,31/05/2013,2075.0
Pointed gourd (Parval),Other,01/06/2013,2325.0
Pointed gourd (Parval),Other,03/06/2013,2250.0
Pointed gourd (Parval),Other,04/06/2013,2325.0
Pointed gourd (Parval),Other,05/06/2013,2550.0
Pointed gourd (Parval),Other,06/06/2013,2575.0
Pointed gourd (Parval),Other,07/06/2013,2575.0
Pointed gourd (Parval),Other,10/06/2013,2350.0
Pointed gourd (Parval),Other,13/06/2013,2750.0
Pointed gourd (Parval),Other,14/06/2013,2600.0
Pointed gourd (Parval),Other,15/06/2013,2800.0
Pointed gourd (Parval),Other,17/06/2013,3075.0
Pointed gourd (Parval),Other,18/06/2013,3325.0
Pointed gourd (Parval),Other,19/06/2013,3575.0
Pointed gourd (Parval),Other,21/06/2013,4100.0
Pointed gourd (Parval),Other,22/06/2013,3875.0
Pointed gourd (Parval),Other,24/06/2013,3875.0
Pointed gourd (Parval),Other,25/06/2013,3875.0
Pointed gourd (Parval),Other,26/06/2013,3650.0
Pointed gourd (Parval),Other,27/06/2013,3150.0
Pointed gourd (Parval),Other,28/06/2013,2750.0
Pointed gourd (Parval),Other,01/07/2013,2400.0
Pointed gourd (Parval),Other,02/07/2013,2050.0
Pointed gourd (Parval),Other,03/07/2013,1625.0
Pointed gourd (Parval),Other,04/07/2013,1550.0
Pointed gourd (Parval),Other,06/07/2013,1450.0
Pointed gourd (Parval),Other,08/07/2013,1600.0
Pointed gourd (Parval),Other,09/07/2013,1600.0
Pointed gourd (Parval),Other,10/07/2013,1875.0
Pointed gourd (Parval),Other,11/07/2013,1925.0
Pointed gourd (Parval),Other,12/07/2013,1900.0
Pointed gourd (Parval),Other,13/07/2013,1900.0
Pointed gourd (Parval),Other,15/07/2013,2550.0
Pointed gourd (Parval),Other,16/07/2013,2375.0
Pointed gourd (Parval),Other,17/07/2013,2325.0
Pointed gourd (Parval),Other,18/07/2013,2350.0
Pointed gourd (Parval),Other,19/07/2013,2375.0
Pointed gourd (Parval),Other,20/07/2013,2375.0
Pointed gourd (Parval),Other,22/07/2013,2450.0
Pointed gourd (Parval),Other,23/07/2013,2450.0
Pointed gourd (Parval),Other,24/07/2013,2525.0
Pointed gourd (Parval),Other,25/07/2013,2625.0
Pointed gourd (Parval),Other,26/07/2013,2800.0
Pointed gourd (Parval),Other,27/07/2013,2875.0
Pointed gourd (Parval),Other,29/07/2013,3000.0
Pointed gourd (Parval),Other,30/07/2013,3325.0
Pointed gourd (Parval),Other,31/07/2013,3575.0
Pointed gourd (Parval),Other,01/08/2013,3875.0
Pointed gourd (Parval),Other,05/08/2013,4500.0
Pointed gourd (Parval),Other,06/08/2013,4550.0
Pointed gourd (Parval),Other,07/08/2013,4875.0
Pointed gourd (Parval),Other,08/08/2013,4875.0
Pointed gourd (Parval),Other,12/08/2013,4875.0
Pointed gourd (Parval),Other,13/08/2013,5250.0
Pointed gourd (Parval),Other,14/08/2013,5250.0
Pointed gourd (Parval),Other,16/08/2013,5125.0
Pointed gourd (Parval),Other,17/08/2013,5125.0
Pointed gourd (Parval),Other,22/08/2013,5625.0
Pointed gourd (Parval),Other,23/08/2013,5250.0
Pointed gourd (Parval),Other,26/08/2013,5125.0
Pointed gourd (Parval),Other,27/08/2013,5250.0
Pointed gourd (Parval),Other,29/08/2013,5250.0
Pointed gourd (Parval),Other,30/08/2013,5125.0
Pointed gourd (Parval),Other,31/08/2013,4750.0
Pointed gourd (Parval),Other,02/09/2013,4625.0
Pointed gourd (Parval),Other,03/09/2013,4625.0
Pointed gourd (Parval),Other,05/09/2013,4250.0
Pointed gourd (Parval),Other,06/09/2013,3125.0
Pointed gourd (Parval),Other,10/09/2013,3125.0
Pointed gourd (Parval),Other,11/09/2013,3050.0
Pointed gourd (Parval),Other,12/09/2013,2825.0
Pointed gourd (Parval),Other,13/09/2013,2625.0
Pointed gourd (Parval),Other,14/09/2013,2825.0
Pointed gourd (Parval),Other,16/09/2013,3050.0
Pointed gourd (Parval),Other,17/09/2013,3125.0
Pointed gourd (Parval),Other,18/09/2013,3125.0
Pointed gourd (Parval),Other,19/09/2013,3250.0
Pointed gourd (Parval),Other,20/09/2013,3125.0
Pointed gourd (Parval),Other,21/09/2013,3250.0
Pointed gourd (Parval),Other,03/10/2013,5875.0
Pointed gourd (Parval),Other,04/10/2013,6000.0
Pointed gourd (Parval),Other,05/10/2013,5875.0
Pointed gourd (Parval),Other,07/10/2013,5750.0
Pointed gourd (Parval),Other,08/10/2013,5750.0
Pointed gourd (Parval),Other,10/10/2013,6750.0
Pointed gourd (Parval),Other,11/10/2013,6000.0
Pointed gourd (Parval),Other,14/10/2013,6000.0
Pointed gourd (Parval),Other,15/10/2013,6000.0
Pointed gourd (Parval),Other,16/10/2013,6000.0
Pointed gourd (Parval),Other,17/10/2013,5750.0
Pointed gourd (Parval),Other,21/10/2013,6000.0
Pointed gourd (Parval),Other,22/10/2013,5750.0
Pointed gourd (Parval),Other,23/10/2013,5750.0
Pointed gourd (Parval),Other,24/10/2013,5750.0
Pointed gourd (Parval),Other,25/10/2013,5875.0
Pointed gourd (Parval),Other,26/10/2013,5875.0
Pointed gourd (Parval),Other,28/10/2013,5750.0
Pointed gourd (Parval),Other,29/10/2013,5500.0
Pointed gourd (Parval),Other,30/10/2013,5500.0
Pointed gourd (Parval),Other,06/11/2013,4500.0
Pointed gourd (Parval),Other,07/11/2013,4500.0
Pointed gourd (Parval),Other,08/11/2013,4375.0
Pointed gourd (Parval),Other,09/11/2013,4000.0
Pointed gourd (Parval),Other,12/11/2013,4000.0
Pointed gourd (Parval),Other,13/11/2013,4750.0
Pointed gourd (Parval),Other,14/11/2013,4750.0
Pointed gourd (Parval),Other,15/11/2013,4500.0
Pointed gourd (Parval),Other,16/11/2013,4500.0
Pointed gourd (Parval),Other,21/11/2013,5500.0
Pointed gourd (Parval),Other,22/11/2013,5500.0
Pointed gourd (Parval),Other,23/11/2013,5500.0
Pointed gourd (Parval),Other,25/11/2013,5500.0
Pointed gourd (Parval),Other,26/11/2013,6500.0
Pointed gourd (Parval),Other,27/11/2013,5750.0
Pointed gourd (Parval),Other,28/11/2013,5750.0
Pointed gourd (Parval),Other,29/11/2013,5750.0
Pointed gourd (Parval),Other,30/11/2013,5750.0
Pointed gourd (Parval),Other,03/12/2013,6250.0
Pointed gourd (Parval),Other,05/12/2013,5750.0
Pointed gourd (Parval),Other,06/12/2013,6000.0
Pointed gourd (Parval),Other,07/12/2013,6000.0
Pointed gourd (Parval),Other,09/12/2013,6250.0
Pointed gourd (Parval),Other,11/12/2013,6500.0
Pointed gourd (Parval),Other,01/01/2010,2875.0
Pointed gourd (Parval),Other,02/01/2010,3125.0
Pointed gourd (Parval),Other,04/01/2010,2875.0
Pointed gourd (Parval),Other,07/01/2010,2875.0
Pointed gourd (Parval),Other,08/01/2010,2750.0
Pointed gourd (Parval),Other,28/01/2010,3250.0
Pointed gourd (Parval),Other,30/01/2010,3125.0
Pointed gourd (Parval),Other,01/02/2010,3125.0
Pointed gourd (Parval),Other,02/02/2010,3300.0
Pointed gourd (Parval),Other,06/02/2010,3125.0
Pointed gourd (Parval),Other,08/02/2010,3375.0
Pointed gourd (Parval),Other,09/02/2010,2875.0
Pointed gourd (Parval),Other,10/02/2010,3500.0
Pointed gourd (Parval),Other,17/02/2010,2625.0
Pointed gourd (Parval),Other,19/02/2010,3125.0
Pointed gourd (Parval),Other,20/02/2010,3125.0
Pointed gourd (Parval),Other,22/02/2010,3125.0
Pointed gourd (Parval),Other,23/02/2010,3125.0
Pointed gourd (Parval),Other,24/02/2010,3125.0
Pointed gourd (Parval),Other,25/02/2010,3000.0
Pointed gourd (Parval),Other,26/02/2010,2625.0
Pointed gourd (Parval),Other,03/03/2010,3100.0
Pointed gourd (Parval),Other,04/03/2010,2750.0
Pointed gourd (Parval),Other,05/03/2010,3125.0
Pointed gourd (Parval),Other,06/03/2010,3375.0
Pointed gourd (Parval),Other,08/03/2010,3125.0
Pointed gourd (Parval),Other,09/03/2010,3125.0
Pointed gourd (Parval),Other,10/03/2010,3125.0
Pointed gourd (Parval),Other,11/03/2010,3050.0
Pointed gourd (Parval),Other,12/03/2010,2825.0
Pointed gourd (Parval),Other,15/03/2010,3050.0
Pointed gourd (Parval),Other,16/03/2010,2775.0
Pointed gourd (Parval),Other,18/03/2010,2375.0
Pointed gourd (Parval),Other,19/03/2010,2250.0
Pointed gourd (Parval),Other,22/03/2010,2450.0
Pointed gourd (Parval),Other,23/03/2010,2325.0
Pointed gourd (Parval),Other,25/03/2010,2075.0
Pointed gourd (Parval),Other,26/03/2010,2325.0
Pointed gourd (Parval),Other,27/03/2010,2300.0
Pointed gourd (Parval),Other,29/03/2010,2100.0
Pointed gourd (Parval),Other,30/03/2010,2025.0
Pointed gourd (Parval),Other,01/04/2010,2200.0
Pointed gourd (Parval),Other,02/04/2010,2350.0
Pointed gourd (Parval),Other,03/04/2010,2300.0
Pointed gourd (Parval),Other,05/04/2010,2350.0
Pointed gourd (Parval),Other,06/04/2010,2350.0
Pointed gourd (Parval),Other,07/04/2010,2400.0
Pointed gourd (Parval),Other,08/04/2010,2550.0
Pointed gourd (Parval),Other,09/04/2010,2375.0
Pointed gourd (Parval),Other,10/04/2010,2550.0
Pointed gourd (Parval),Other,13/04/2010,2350.0
Pointed gourd (Parval),Other,14/04/2010,2325.0
Pointed gourd (Parval),Other,15/04/2010,2250.0
Pointed gourd (Parval),Other,16/04/2010,2175.0
Pointed gourd (Parval),Other,17/04/2010,1875.0
Pointed gourd (Parval),Other,19/04/2010,2050.0
Pointed gourd (Parval),Other,20/04/2010,2100.0
Pointed gourd (Parval),Other,21/04/2010,2175.0
Pointed gourd (Parval),Other,22/04/2010,2200.0
Pointed gourd (Parval),Other,23/04/2010,2200.0
Pointed gourd (Parval),Other,26/04/2010,2450.0
Pointed gourd (Parval),Other,27/04/2010,2675.0
Pointed gourd (Parval),Other,28/04/2010,2550.0
Pointed gourd (Parval),Other,29/04/2010,2550.0
Pointed gourd (Parval),Other,30/04/2010,2500.0
Pointed gourd (Parval),Other,03/05/2010,2650.0
Pointed gourd (Parval),Other,04/05/2010,2600.0
Pointed gourd (Parval),Other,05/05/2010,2350.0
Pointed gourd (Parval),Other,06/05/2010,2200.0
Pointed gourd (Parval),Other,07/05/2010,2050.0
Pointed gourd (Parval),Other,10/05/2010,2175.0
Pointed gourd (Parval),Other,11/05/2010,2225.0
Pointed gourd (Parval),Other,12/05/2010,2225.0
Pointed gourd (Parval),Other,13/05/2010,2225.0
Pointed gourd (Parval),Other,14/05/2010,2125.0
Pointed gourd (Parval),Other,15/05/2010,2075.0
Pointed gourd (Parval),Other,17/05/2010,1875.0
Pointed gourd (Parval),Other,19/05/2010,1550.0
Pointed gourd (Parval),Other,20/05/2010,1600.0
Pointed gourd (Parval),Other,21/05/2010,1500.0
Pointed gourd (Parval),Other,24/05/2010,1500.0
Pointed gourd (Parval),Other,25/05/2010,1600.0
Pointed gourd (Parval),Other,27/05/2010,1700.0
Pointed gourd (Parval),Other,28/05/2010,1875.0
Pointed gourd (Parval),Other,29/05/2010,1950.0
Pointed gourd (Parval),Other,31/05/2010,2550.0
Pointed gourd (Parval),Other,01/06/2010,2500.0
Pointed gourd (Parval),Other,02/06/2010,2550.0
Pointed gourd (Parval),Other,03/06/2010,2500.0
Pointed gourd (Parval),Other,04/06/2010,2500.0
Pointed gourd (Parval),Other,05/06/2010,2800.0
Pointed gourd (Parval),Other,07/06/2010,2750.0
Pointed gourd (Parval),Other,08/06/2010,2775.0
Pointed gourd (Parval),Other,10/06/2010,2675.0
Pointed gourd (Parval),Other,11/06/2010,2650.0
Pointed gourd (Parval),Other,14/06/2010,2250.0
Pointed gourd (Parval),Other,15/06/2010,1950.0
Pointed gourd (Parval),Other,16/06/2010,2150.0
Pointed gourd (Parval),Other,18/06/2010,1950.0
Pointed gourd (Parval),Other,19/06/2010,2050.0
Pointed gourd (Parval),Other,21/06/2010,2050.0
Pointed gourd (Parval),Other,22/06/2010,1975.0
Pointed gourd (Parval),Other,23/06/2010,1950.0
Pointed gourd (Parval),Other,24/06/2010,1875.0
Pointed gourd (Parval),Other,25/06/2010,1850.0
Pointed gourd (Parval),Other,28/06/2010,1950.0
Pointed gourd (Parval),Other,29/06/2010,1950.0
Pointed gourd (Parval),Other,30/06/2010,1725.0
Pointed gourd (Parval),Other,01/07/2010,1550.0
Pointed gourd (Parval),Other,02/07/2010,1625.0
Pointed gourd (Parval),Other,03/07/2010,1575.0
Pointed gourd (Parval),Other,05/07/2010,1175.0
Pointed gourd (Parval),Other,06/07/2010,1250.0
Pointed gourd (Parval),Other,07/07/2010,1100.0
Pointed gourd (Parval),Other,08/07/2010,1100.0
Pointed gourd (Parval),Other,09/07/2010,1050.0
Pointed gourd (Parval),Other,12/07/2010,1150.0
Pointed gourd (Parval),Other,13/07/2010,1325.0
Pointed gourd (Parval),Other,14/07/2010,1350.0
Pointed gourd (Parval),Other,15/07/2010,1175.0
Pointed gourd (Parval),Other,16/07/2010,1050.0
Pointed gourd (Parval),Other,17/07/2010,1150.0
Pointed gourd (Parval),Other,19/07/2010,1125.0
Pointed gourd (Parval),Other,20/07/2010,950.0
Pointed gourd (Parval),Other,21/07/2010,850.0
Pointed gourd (Parval),Other,22/07/2010,825.0
Pointed gourd (Parval),Other,23/07/2010,825.0
Pointed gourd (Parval),Other,26/07/2010,925.0
Pointed gourd (Parval),Other,02/08/2010,1325.0
Pointed gourd (Parval),Other,03/08/2010,1450.0
Pointed gourd (Parval),Other,04/08/2010,1475.0
Pointed gourd (Parval),Other,05/08/2010,1650.0
Pointed gourd (Parval),Other,06/08/2010,1550.0
Pointed gourd (Parval),Other,07/08/2010,1950.0
Pointed gourd (Parval),Other,09/08/2010,1850.0
Pointed gourd (Parval),Other,11/08/2010,1950.0
Pointed gourd (Parval),Other,12/08/2010,2100.0
Pointed gourd (Parval),Other,13/08/2010,2125.0
Pointed gourd (Parval),Other,16/08/2010,2075.0
Pointed gourd (Parval),Other,17/08/2010,2500.0
Pointed gourd (Parval),Other,18/08/2010,1850.0
Pointed gourd (Parval),Other,19/08/2010,1675.0
Pointed gourd (Parval),Other,23/08/2010,1700.0
Pointed gourd (Parval),Other,25/08/2010,2375.0
Pointed gourd (Parval),Other,26/08/2010,1925.0
Pointed gourd (Parval),Other,27/08/2010,1850.0
Pointed gourd (Parval),Other,30/08/2010,1600.0
Pointed gourd (Parval),Other,31/08/2010,1625.0
Pointed gourd (Parval),Other,01/09/2010,1650.0
Pointed gourd (Parval),Other,03/09/2010,1550.0
Pointed gourd (Parval),Other,04/09/2010,1950.0
Pointed gourd (Parval),Other,06/09/2010,2125.0
Pointed gourd (Parval),Other,08/09/2010,2000.0
Pointed gourd (Parval),Other,09/09/2010,1950.0
Pointed gourd (Parval),Other,10/09/2010,2125.0
Pointed gourd (Parval),Other,13/09/2010,2450.0
Pointed gourd (Parval),Other,14/09/2010,2625.0
Pointed gourd (Parval),Other,15/09/2010,2450.0
Pointed gourd (Parval),Other,16/09/2010,3075.0
Pointed gourd (Parval),Other,17/09/2010,2950.0
Pointed gourd (Parval),Other,18/09/2010,3125.0
Pointed gourd (Parval),Other,24/09/2010,2875.0
Pointed gourd (Parval),Other,27/09/2010,2875.0
Pointed gourd (Parval),Other,28/09/2010,2875.0
Pointed gourd (Parval),Other,29/09/2010,3100.0
Pointed gourd (Parval),Other,30/09/2010,2875.0
Pointed gourd (Parval),Other,01/10/2010,2750.0
Pointed gourd (Parval),Other,04/10/2010,3250.0
Pointed gourd (Parval),Other,05/10/2010,3250.0
Pointed gourd (Parval),Other,06/10/2010,3625.0
Pointed gourd (Parval),Other,07/10/2010,3375.0
Pointed gourd (Parval),Other,27/10/2010,2375.0
Pointed gourd (Parval),Other,28/10/2010,2400.0
Pointed gourd (Parval),Other,29/10/2010,2625.0
Pointed gourd (Parval),Other,30/10/2010,2550.0
Pointed gourd (Parval),Other,01/11/2010,2625.0
Pointed gourd (Parval),Other,02/11/2010,2625.0
Pointed gourd (Parval),Other,03/11/2010,2750.0
Pointed gourd (Parval),Other,04/11/2010,2850.0
Pointed gourd (Parval),Other,09/11/2010,2875.0
Pointed gourd (Parval),Other,10/11/2010,2875.0
Pointed gourd (Parval),Other,11/11/2010,2200.0
Pointed gourd (Parval),Other,12/11/2010,1625.0
Pointed gourd (Parval),Other,15/11/2010,2050.0
Pointed gourd (Parval),Other,16/11/2010,2050.0
Pointed gourd (Parval),Other,17/11/2010,2375.0
Pointed gourd (Parval),Other,18/11/2010,2400.0
Pointed gourd (Parval),Other,19/11/2010,2325.0
Pointed gourd (Parval),Other,22/11/2010,2675.0
Pointed gourd (Parval),Other,23/11/2010,2875.0
Pointed gourd (Parval),Other,24/11/2010,3125.0
Pointed gourd (Parval),Other,25/11/2010,2875.0
Pointed gourd (Parval),Other,26/11/2010,2875.0
Pointed gourd (Parval),Other,27/11/2010,3125.0
Pointed gourd (Parval),Other,29/11/2010,3750.0
Pointed gourd (Parval),Other,01/12/2010,3500.0
Pointed gourd (Parval),Other,04/02/2007,2125.0
Pointed gourd (Parval),Other,13/02/2007,2450.0
Pointed gourd (Parval),Other,14/02/2007,2150.0
Pointed gourd (Parval),Other,19/02/2007,2625.0
Pointed gourd (Parval),Other,22/02/2007,2550.0
Pointed gourd (Parval),Other,23/02/2007,2550.0
Pointed gourd (Parval),Other,26/02/2007,2550.0
Pointed gourd (Parval),Other,27/02/2007,2325.0
Pointed gourd (Parval),Other,28/02/2007,2275.0
Pointed gourd (Parval),Other,04/03/2007,2100.0
Pointed gourd (Parval),Other,05/03/2007,2875.0
Pointed gourd (Parval),Other,06/03/2007,2187.5
Pointed gourd (Parval),Other,07/03/2007,2200.0
Pointed gourd (Parval),Other,30/03/2007,2425.0
Pointed gourd (Parval),Other,05/04/2007,1250.0
Pointed gourd (Parval),Other,10/04/2007,2450.0
Pointed gourd (Parval),Other,13/04/2007,2050.0
Pointed gourd (Parval),Other,17/04/2007,2125.0
Pointed gourd (Parval),Other,21/04/2007,2050.0
Pointed gourd (Parval),Other,24/04/2007,1875.0
Pointed gourd (Parval),Other,26/04/2007,1650.0
Pointed gourd (Parval),Other,27/04/2007,1550.0
Pointed gourd (Parval),Other,05/05/2007,1250.0
Pointed gourd (Parval),Other,08/05/2007,1050.0
Pointed gourd (Parval),Other,10/05/2007,1150.0
Pointed gourd (Parval),Other,12/05/2007,1050.0
Pointed gourd (Parval),Other,14/05/2007,1050.0
Pointed gourd (Parval),Other,15/05/2007,1100.0
Pointed gourd (Parval),Other,16/05/2007,1050.0
Pointed gourd (Parval),Other,18/05/2007,1250.0
Pointed gourd (Parval),Other,19/05/2007,1300.0
Pointed gourd (Parval),Other,22/05/2007,1325.0
Pointed gourd (Parval),Other,23/05/2007,1225.0
Pointed gourd (Parval),Other,25/05/2007,1275.0
Pointed gourd (Parval),Other,29/05/2007,1300.0
Pointed gourd (Parval),Other,30/05/2007,1300.0
Pointed gourd (Parval),Other,31/05/2007,1325.0
Pointed gourd (Parval),Other,01/06/2007,1225.0
Pointed gourd (Parval),Other,02/06/2007,1200.0
Pointed gourd (Parval),Other,08/06/2007,775.0
Pointed gourd (Parval),Other,10/06/2007,2425.0
Pointed gourd (Parval),Other,11/06/2007,1100.0
Pointed gourd (Parval),Other,12/06/2007,1175.0
Pointed gourd (Parval),Other,13/06/2007,1175.0
Pointed gourd (Parval),Other,14/06/2007,1000.0
Pointed gourd (Parval),Other,15/06/2007,1050.0
Pointed gourd (Parval),Other,19/06/2007,1125.0
Pointed gourd (Parval),Other,20/06/2007,1300.0
Pointed gourd (Parval),Other,22/06/2007,1300.0
Pointed gourd (Parval),Other,25/06/2007,1275.0
Pointed gourd (Parval),Other,26/06/2007,1450.0
Pointed gourd (Parval),Other,27/06/2007,1475.0
Pointed gourd (Parval),Other,28/06/2007,1450.0
Pointed gourd (Parval),Other,07/07/2007,1600.0
Pointed gourd (Parval),Other,08/07/2007,850.0
Pointed gourd (Parval),Other,12/07/2007,1550.0
Pointed gourd (Parval),Other,13/07/2007,1550.0
Pointed gourd (Parval),Other,16/07/2007,1575.0
Pointed gourd (Parval),Other,17/07/2007,1550.0
Pointed gourd (Parval),Other,18/07/2007,1525.0
Pointed gourd (Parval),Other,19/07/2007,1450.0
Pointed gourd (Parval),Other,23/07/2007,1325.0
Pointed gourd (Parval),Other,26/07/2007,950.0
Pointed gourd (Parval),Other,27/07/2007,850.0
Pointed gourd (Parval),Other,31/07/2007,775.0
Pointed gourd (Parval),Other,01/08/2007,950.0
Pointed gourd (Parval),Other,02/08/2007,825.0
Pointed gourd (Parval),Other,04/08/2007,2325.0
Pointed gourd (Parval),Other,06/08/2007,775.0
Pointed gourd (Parval),Other,07/08/2007,850.0
Pointed gourd (Parval),Other,13/08/2007,1550.0
Pointed gourd (Parval),Other,14/08/2007,1825.0
Pointed gourd (Parval),Other,16/08/2007,1675.0
Pointed gourd (Parval),Other,18/08/2007,1825.0
Pointed gourd (Parval),Other,22/08/2007,1600.0
Pointed gourd (Parval),Other,23/08/2007,1575.0
Pointed gourd (Parval),Other,24/08/2007,1450.0
Pointed gourd (Parval),Other,31/08/2007,1450.0
