,DISTRICT,MARKET,COMMODITY,VARIETY,GRADE,MIN,MAX,MODAL,DATE
175,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,4000,2500,23 Oct 2019
176,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4500,3500,22 Oct 2019
177,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,4500,2500,20 Oct 2019
178,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4500,3000,18 Oct 2019
179,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,17 Oct 2019
180,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,3000,2600,16 Oct 2019
181,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,15 Oct 2019
182,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4500,3000,14 Oct 2019
183,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4500,3000,13 Oct 2019
184,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,11 Oct 2019
185,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,3000,2600,10 Oct 2019
186,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,08 Oct 2019
187,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,3000,2700,07 Oct 2019
188,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,06 Oct 2019
189,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,03 Oct 2019
190,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,3500,3100,29 Sep 2019
191,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,5000,3000,25 Sep 2019
192,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,23 Sep 2019
193,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,5500,3500,22 Sep 2019
194,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,5500,3000,20 Sep 2019
195,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,5000,3500,19 Sep 2019
196,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,5000,4000,18 Sep 2019
197,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,5000,3500,16 Sep 2019
198,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,5000,4000,15 Sep 2019
199,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,6000,3500,12 Sep 2019
200,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1600,4000,2000,09 Sep 2019
201,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,4000,3500,06 Sep 2019
202,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,5000,3500,05 Sep 2019
203,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,03 Sep 2019
204,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,5000,3500,02 Sep 2019
205,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3000,01 Sep 2019
206,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,5000,4000,30 Aug 2019
207,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,5000,4500,29 Aug 2019
208,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,5000,4500,28 Aug 2019
209,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,5000,4700,27 Aug 2019
210,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,5000,4500,25 Aug 2019
211,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,3500,3100,23 Aug 2019
212,Pune,Pune,Pointed gourd (Parval),Other,FAQ,3000,5000,4500,22 Aug 2019
213,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,5500,5000,21 Aug 2019
214,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3500,20 Aug 2019
215,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3500,19 Aug 2019
216,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2500,4000,3500,13 Aug 2019
217,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2700,12 Aug 2019
218,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,4000,3500,11 Aug 2019
219,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,09 Aug 2019
220,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3000,2500,08 Aug 2019
221,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,3500,3100,07 Aug 2019
222,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2200,2000,06 Aug 2019
223,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2500,2300,05 Aug 2019
224,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2000,1700,04 Aug 2019
225,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2000,1800,02 Aug 2019
226,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2000,1700,01 Aug 2019
227,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2000,1700,31 Jul 2019
228,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2000,1800,30 Jul 2019
229,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2500,2000,29 Jul 2019
230,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,2000,1800,28 Jul 2019
231,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,3000,2500,26 Jul 2019
232,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,3000,2700,25 Jul 2019
233,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,3000,2500,24 Jul 2019
234,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1800,3000,2500,23 Jul 2019
235,Pune,Pune,Pointed gourd (Parval),Other,FAQ,2000,3200,3000,22 Jul 2019
236,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1800,3000,2500,21 Jul 2019
237,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,3000,2500,19 Jul 2019
238,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,3500,3200,18 Jul 2019
239,Pune,Pune,Pointed gourd (Parval),Other,FAQ,1500,3000,2700,17 Jul 2019
